order_id,order_date,customer_id,amount
302,2025-07-16,1027.0,782.18
303,2025-07-16,1095.0,373.02
304,2025-07-16,1059.0,713.69
305,2025-07-16,1050.0,568.96
306,2025-07-16,1057.0,649.69
307,2025-07-16,1012.0,443.3
308,2025-07-16,1078.0,744.79
309,2025-07-16,,969.62
310,2025-07-16,1077.0,942.06
311,2025-07-16,1008.0,516.3
312,2025-07-16,1041.0,801.51
313,2025-07-16,1081.0,248.03
314,2025-07-16,1061.0,746.61
315,2025-07-16,1086.0,445.89
316,2025-07-16,1077.0,161.57
317,2025-07-16,1041.0,518.16
318,2025-07-16,1030.0,312.31
319,2025-07-16,1065.0,600.79
320,2025-07-16,1014.0,853.84
321,2025-07-16,1030.0,38.07
322,2025-07-16,1062.0,940.67
323,2025-07-16,1093.0,537.68
324,2025-07-16,1047.0,889.78
325,2025-07-16,1066.0,902.41
326,2025-07-16,1014.0,437.51
327,2025-07-16,1046.0,225.59
328,2025-07-16,,173.18
329,2025-07-16,1023.0,455.61
330,2025-07-16,1057.0,536.17
331,2025-07-16,1027.0,432.63
332,2025-07-16,1054.0,914.5
333,2025-07-16,1020.0,924.33
334,2025-07-16,,270.41
335,2025-07-16,1002.0,848.15
336,2025-07-16,1071.0,545.0
337,2025-07-16,1068.0,626.28
338,2025-07-16,1018.0,589.94
339,2025-07-16,1010.0,455.36
340,2025-07-16,,787.73
341,2025-07-16,1053.0,702.51
342,2025-07-16,1017.0,718.67
343,2025-07-16,1081.0,191.51
344,2025-07-16,1036.0,897.45
345,2025-07-16,1036.0,27.91
346,2025-07-16,1083.0,699.58
347,2025-07-16,1040.0,852.48
348,2025-07-16,1012.0,529.65
349,2025-07-16,1085.0,181.01
350,2025-07-16,1071.0,699.32
351,2025-07-16,1015.0,856.39
352,2025-07-16,1081.0,171.7
353,2025-07-16,1079.0,912.05
354,2025-07-16,1056.0,473.17
355,2025-07-16,1083.0,55.47
356,2025-07-16,1041.0,354.08
357,2025-07-16,1015.0,369.47
358,2025-07-16,1052.0,814.87
359,2025-07-16,1033.0,297.78
360,2025-07-16,1020.0,102.44
361,2025-07-16,1041.0,902.41
362,2025-07-16,1099.0,414.17
363,2025-07-16,1039.0,446.63
364,2025-07-16,1098.0,410.22
365,2025-07-16,1082.0,439.09
366,2025-07-16,1082.0,107.12
367,2025-07-16,1065.0,974.03
368,2025-07-16,1052.0,476.79
369,2025-07-16,1037.0,787.59
370,2025-07-16,1096.0,669.55
371,2025-07-16,1031.0,
372,2025-07-16,1020.0,369.47
373,2025-07-16,1039.0,295.89
374,2025-07-16,1030.0,253.53
375,2025-07-16,1048.0,204.45
376,2025-07-16,1066.0,613.23
377,2025-07-16,1098.0,715.97
378,2025-07-16,1027.0,796.72
379,2025-07-16,1028.0,717.37
380,2025-07-16,1033.0,
381,2025-07-16,,743.92
382,2025-07-16,1025.0,310.34
383,2025-07-16,1009.0,52.01
384,2025-07-16,,380.88
385,2025-07-16,1027.0,825.84
386,2025-07-16,1011.0,669.61
387,2025-07-16,1024.0,88.07
388,2025-07-16,1011.0,640.99
389,2025-07-16,1030.0,65.2
390,2025-07-16,1040.0,476.16
391,2025-07-16,1093.0,541.31
392,2025-07-16,1035.0,805.97
393,2025-07-16,1059.0,202.57
394,2025-07-16,1036.0,757.5
395,2025-07-16,1060.0,87.39
396,2025-07-16,1074.0,993.43
397,2025-07-16,1012.0,676.85
398,2025-07-16,,638.17
399,2025-07-16,1063.0,387.84
400,2025-07-16,1015.0,132.15
401,2025-07-16,1027.0,34.21
402,2025-07-16,1032.0,798.37
403,2025-07-16,,575.81
404,2025-07-16,1071.0,481.89
405,2025-07-16,1057.0,351.69
406,2025-07-16,1085.0,123.08
407,2025-07-16,1083.0,870.31
408,2025-07-16,1022.0,439.29
409,2025-07-16,1092.0,535.81
410,2025-07-16,1092.0,400.51
411,2025-07-16,1033.0,787.1
412,2025-07-16,,226.4
413,2025-07-16,1075.0,31.16
414,2025-07-16,1015.0,722.14
415,2025-07-16,1025.0,19.83
416,2025-07-16,1030.0,387.58
417,2025-07-16,1013.0,702.27
418,2025-07-16,1086.0,732.16
419,2025-07-16,1092.0,432.9
420,2025-07-16,1012.0,449.54
421,2025-07-16,1044.0,36.92
422,2025-07-16,1062.0,111.18
423,2025-07-16,1051.0,516.82
424,2025-07-16,1067.0,396.45
425,2025-07-16,1057.0,557.56
426,2025-07-16,1067.0,127.13
427,2025-07-16,1074.0,888.26
428,2025-07-16,1059.0,43.76
429,2025-07-16,1047.0,823.89
430,2025-07-16,1090.0,621.35
431,2025-07-16,1038.0,497.95
432,2025-07-16,1037.0,470.24
433,2025-07-16,1079.0,215.53
434,2025-07-16,1001.0,455.84
435,2025-07-16,1029.0,482.64
436,2025-07-16,1061.0,603.11
437,2025-07-16,,727.34
438,2025-07-16,1036.0,414.62
439,2025-07-16,1060.0,344.88
440,2025-07-16,1045.0,300.47
441,2025-07-16,,852.7
442,2025-07-16,1023.0,929.54
443,2025-07-16,1021.0,665.9
444,2025-07-16,1052.0,
445,2025-07-16,1048.0,89.81
446,2025-07-16,1099.0,309.17
447,2025-07-16,1031.0,628.32
448,2025-07-16,1008.0,711.29
449,2025-07-16,1001.0,934.87
450,2025-07-16,1012.0,874.19
451,2025-07-16,1073.0,180.65
452,2025-07-16,1030.0,877.48
453,2025-07-16,1063.0,488.91
454,2025-07-16,1070.0,565.77
455,2025-07-16,1073.0,644.57
456,2025-07-16,1023.0,692.59
457,2025-07-16,1090.0,417.89
458,2025-07-16,1078.0,613.88
459,2025-07-16,1021.0,482.42
460,2025-07-16,1031.0,430.31
461,2025-07-16,1049.0,941.49
462,2025-07-16,1088.0,
463,2025-07-16,1071.0,20.08
464,2025-07-16,1031.0,514.59
465,2025-07-16,1064.0,590.19
466,2025-07-16,1030.0,860.84
467,2025-07-16,1065.0,853.93
468,2025-07-16,1096.0,34.68
469,2025-07-16,1069.0,598.57
470,2025-07-16,1054.0,226.64
471,2025-07-16,1044.0,218.97
472,2025-07-16,1000.0,395.44
473,2025-07-16,1005.0,222.21
474,2025-07-16,1083.0,926.25
475,2025-07-16,1039.0,877.1
476,2025-07-16,1028.0,383.1
477,2025-07-16,1057.0,859.66
478,2025-07-16,1042.0,105.8
479,2025-07-16,1010.0,446.32
480,2025-07-16,1054.0,92.26
481,2025-07-16,1076.0,308.47
482,2025-07-16,1060.0,704.22
483,2025-07-16,1072.0,617.83
484,2025-07-16,1097.0,221.64
485,2025-07-16,1000.0,174.8
486,2025-07-16,1081.0,512.54
487,2025-07-16,1056.0,221.47
488,2025-07-16,1013.0,223.6
489,2025-07-16,1000.0,385.37
490,2025-07-16,1085.0,509.37
491,2025-07-16,1015.0,240.18
492,2025-07-16,1086.0,339.6
493,2025-07-16,1073.0,132.88
494,2025-07-16,1076.0,87.06
495,2025-07-16,1005.0,375.87
496,2025-07-16,1036.0,441.83
497,2025-07-16,,374.36
498,2025-07-16,1002.0,461.04
499,2025-07-16,1074.0,660.62
500,2025-07-16,1069.0,92.73
