order_id,order_date,customer_id,amount
184,2025-07-14,1088.0,593.87
185,2025-07-14,1067.0,21.7
186,2025-07-14,1048.0,509.18
187,2025-07-14,1098.0,832.35
188,2025-07-14,1052.0,364.42
189,2025-07-14,1009.0,912.22
190,2025-07-14,1020.0,930.61
191,2025-07-14,1054.0,451.09
192,2025-07-14,1089.0,662.4
193,2025-07-14,1001.0,918.77
194,2025-07-14,1005.0,993.74
195,2025-07-14,1085.0,760.02
196,2025-07-14,1042.0,334.06
197,2025-07-14,1077.0,44.09
198,2025-07-14,1028.0,943.18
199,2025-07-14,1038.0,554.97
200,2025-07-14,1065.0,463.99
201,2025-07-14,1017.0,642.34
202,2025-07-14,1042.0,462.23
203,2025-07-14,1081.0,114.41
204,2025-07-14,1085.0,415.4
205,2025-07-14,1020.0,804.31
206,2025-07-14,1082.0,110.21
207,2025-07-14,1007.0,786.55
208,2025-07-14,1073.0,936.34
209,2025-07-14,1089.0,951.53
210,2025-07-14,1013.0,743.76
211,2025-07-14,1048.0,137.1
212,2025-07-14,1035.0,560.73
213,2025-07-14,1025.0,76.63
214,2025-07-14,1084.0,
215,2025-07-14,1041.0,72.09
216,2025-07-14,1038.0,999.52
217,2025-07-14,1040.0,922.45
218,2025-07-14,1094.0,468.14
219,2025-07-14,1005.0,507.56
220,2025-07-14,1032.0,471.13
221,2025-07-14,1024.0,405.0
222,2025-07-14,1045.0,404.68
223,2025-07-14,1041.0,687.6
224,2025-07-14,,
225,2025-07-14,1058.0,825.55
226,2025-07-14,1031.0,912.0
227,2025-07-14,1031.0,727.77
228,2025-07-14,1035.0,635.31
229,2025-07-14,,266.28
230,2025-07-14,1029.0,103.66
231,2025-07-14,1036.0,537.43
232,2025-07-14,1066.0,62.69
233,2025-07-14,1056.0,334.21
234,2025-07-14,1008.0,385.68
235,2025-07-14,1092.0,974.0
236,2025-07-14,1021.0,841.09
237,2025-07-14,1044.0,796.91
238,2025-07-14,1051.0,122.83
239,2025-07-14,1098.0,817.13
240,2025-07-14,1097.0,
241,2025-07-14,1081.0,611.64
242,2025-07-14,1098.0,651.02
243,2025-07-14,1029.0,17.98
244,2025-07-14,1043.0,129.73
245,2025-07-14,1069.0,440.44
246,2025-07-14,1066.0,648.62
247,2025-07-14,1046.0,272.93
248,2025-07-14,1040.0,783.3
249,2025-07-14,1036.0,733.44
250,2025-07-14,1071.0,88.16
251,2025-07-14,1001.0,915.96
252,2025-07-14,1018.0,443.19
253,2025-07-14,1049.0,
254,2025-07-14,1074.0,735.94
255,2025-07-14,1084.0,95.28
256,2025-07-14,1010.0,952.18
257,2025-07-14,1018.0,125.41
258,2025-07-14,1002.0,906.66
259,2025-07-14,1021.0,308.39
260,2025-07-14,1014.0,121.23
261,2025-07-14,1093.0,420.0
262,2025-07-14,1028.0,655.78
263,2025-07-14,1082.0,371.37
264,2025-07-14,1058.0,
265,2025-07-14,1036.0,974.61
266,2025-07-14,1050.0,129.5
267,2025-07-14,1079.0,203.56
268,2025-07-14,1094.0,887.73
269,2025-07-14,1076.0,928.34
270,2025-07-14,1037.0,832.84
271,2025-07-14,1050.0,304.24
272,2025-07-14,1098.0,355.01
273,2025-07-14,1089.0,953.82
274,2025-07-14,1038.0,26.17
275,2025-07-14,1091.0,161.47
276,2025-07-14,1054.0,589.82
277,2025-07-14,1007.0,19.64
278,2025-07-14,1012.0,243.4
279,2025-07-14,1034.0,662.97
280,2025-07-14,,715.19
281,2025-07-14,1004.0,948.07
282,2025-07-14,1031.0,
283,2025-07-14,1003.0,390.12
284,2025-07-14,1089.0,748.2
285,2025-07-14,1091.0,231.25
286,2025-07-14,1041.0,462.14
287,2025-07-14,1005.0,728.18
288,2025-07-14,1076.0,508.22
289,2025-07-14,1029.0,533.5
290,2025-07-14,1026.0,109.45
291,2025-07-14,1035.0,812.32
292,2025-07-14,1024.0,674.37
293,2025-07-14,1093.0,464.22
294,2025-07-14,1016.0,818.58
295,2025-07-14,1035.0,790.9
296,2025-07-14,1087.0,
297,2025-07-14,1093.0,107.17
298,2025-07-14,1055.0,152.69
299,2025-07-14,1012.0,914.98
300,2025-07-14,1099.0,634.57
301,2025-07-14,1036.0,131.61
302,2025-07-14,1073.0,412.1
303,2025-07-14,1019.0,333.74
304,2025-07-14,1004.0,384.43
305,2025-07-14,1075.0,923.24
306,2025-07-14,1068.0,100.3
307,2025-07-14,1068.0,662.57
308,2025-07-14,1033.0,64.76
309,2025-07-14,1015.0,249.06
310,2025-07-14,1093.0,693.51
311,2025-07-14,1060.0,441.73
312,2025-07-14,1016.0,371.17
313,2025-07-14,1027.0,159.21
314,2025-07-14,1070.0,112.15
315,2025-07-14,1048.0,382.71
316,2025-07-14,1018.0,673.73
317,2025-07-14,1041.0,109.62
318,2025-07-14,1011.0,376.31
319,2025-07-14,1077.0,527.86
320,2025-07-14,1016.0,
321,2025-07-14,1033.0,613.57
322,2025-07-14,1056.0,974.73
323,2025-07-14,1060.0,552.17
324,2025-07-14,1056.0,94.11
325,2025-07-14,,716.13
326,2025-07-14,1035.0,36.47
327,2025-07-14,1058.0,838.83
328,2025-07-14,1033.0,735.5
329,2025-07-14,1032.0,825.33
330,2025-07-14,1035.0,649.31
331,2025-07-14,1034.0,158.59
332,2025-07-14,1003.0,434.72
333,2025-07-14,1072.0,57.83
334,2025-07-14,1042.0,10.54
335,2025-07-14,1000.0,
336,2025-07-14,1043.0,694.4
337,2025-07-14,1023.0,706.09
338,2025-07-14,1013.0,403.08
339,2025-07-14,1008.0,394.64
340,2025-07-14,1003.0,171.82
341,2025-07-14,1072.0,936.12
342,2025-07-14,1035.0,693.44
343,2025-07-14,1049.0,739.36
344,2025-07-14,1090.0,814.57
345,2025-07-14,,
346,2025-07-14,1018.0,859.26
347,2025-07-14,,556.57
348,2025-07-14,1052.0,526.9
349,2025-07-14,1007.0,364.46
350,2025-07-14,1058.0,996.86
351,2025-07-14,1096.0,695.76
352,2025-07-14,1015.0,305.1
353,2025-07-14,1017.0,163.03
354,2025-07-14,1004.0,396.69
355,2025-07-14,1002.0,834.82
356,2025-07-14,1080.0,434.33
357,2025-07-14,1070.0,131.57
358,2025-07-14,1038.0,438.22
359,2025-07-14,1056.0,10.89
360,2025-07-14,,170.78
361,2025-07-14,1098.0,173.98
362,2025-07-14,1023.0,880.28
363,2025-07-14,1066.0,611.6
364,2025-07-14,1010.0,293.25
365,2025-07-14,1060.0,816.02
366,2025-07-14,1018.0,
367,2025-07-14,1060.0,51.37
368,2025-07-14,1096.0,488.54
369,2025-07-14,1058.0,807.43
370,2025-07-14,1090.0,597.38
371,2025-07-14,1038.0,52.4
372,2025-07-14,1037.0,747.33
373,2025-07-14,1029.0,996.28
374,2025-07-14,1033.0,10.02
375,2025-07-14,1031.0,675.61
376,2025-07-14,1076.0,203.27
377,2025-07-14,1070.0,526.69
378,2025-07-14,1008.0,790.85
379,2025-07-14,1085.0,702.45
380,2025-07-14,1063.0,120.95
381,2025-07-14,1005.0,999.04
382,2025-07-14,1056.0,419.59
383,2025-07-14,1007.0,413.91
384,2025-07-14,1006.0,
385,2025-07-14,1059.0,841.43
386,2025-07-14,1078.0,136.2
387,2025-07-14,1007.0,
388,2025-07-14,1046.0,391.89
389,2025-07-14,1086.0,706.55
390,2025-07-14,,622.69
391,2025-07-14,1042.0,641.67
392,2025-07-14,1071.0,33.13
393,2025-07-14,1035.0,770.56
394,2025-07-14,1061.0,558.02
395,2025-07-14,1087.0,485.62
396,2025-07-14,1094.0,819.97
397,2025-07-14,1055.0,
398,2025-07-14,1085.0,851.95
399,2025-07-14,1077.0,61.69
400,2025-07-14,1095.0,152.92
401,2025-07-14,,677.48
402,2025-07-14,1001.0,653.55
403,2025-07-14,1023.0,32.16
404,2025-07-14,1056.0,285.17
405,2025-07-14,1048.0,460.04
406,2025-07-14,1040.0,736.22
407,2025-07-14,,63.42
408,2025-07-14,1097.0,612.49
409,2025-07-14,1013.0,238.06
410,2025-07-14,1066.0,245.72
411,2025-07-14,1038.0,
412,2025-07-14,1038.0,557.88
413,2025-07-14,1024.0,272.91
414,2025-07-14,1041.0,546.42
415,2025-07-14,1052.0,750.19
416,2025-07-14,1083.0,224.49
417,2025-07-14,1081.0,751.86
418,2025-07-14,1081.0,266.82
419,2025-07-14,1056.0,116.14
420,2025-07-14,1077.0,207.38
421,2025-07-14,1072.0,395.46
422,2025-07-14,1060.0,636.26
423,2025-07-14,1036.0,767.13
424,2025-07-14,1007.0,295.08
425,2025-07-14,1099.0,991.24
426,2025-07-14,1067.0,501.21
427,2025-07-14,1090.0,
428,2025-07-14,1079.0,117.27
429,2025-07-14,1081.0,78.51
430,2025-07-14,1082.0,877.68
431,2025-07-14,1070.0,939.57
432,2025-07-14,1029.0,948.86
433,2025-07-14,1069.0,468.87
434,2025-07-14,,743.05
435,2025-07-14,1089.0,612.35
436,2025-07-14,1010.0,
437,2025-07-14,1096.0,580.96
438,2025-07-14,1067.0,456.32
439,2025-07-14,1060.0,747.63
440,2025-07-14,1082.0,770.56
441,2025-07-14,1061.0,705.87
442,2025-07-14,1011.0,169.72
443,2025-07-14,,906.98
444,2025-07-14,1069.0,325.03
445,2025-07-14,1082.0,65.67
446,2025-07-14,1073.0,448.37
447,2025-07-14,1068.0,554.89
448,2025-07-14,1075.0,647.23
449,2025-07-14,1009.0,
450,2025-07-14,1061.0,694.15
451,2025-07-14,1068.0,319.59
452,2025-07-14,1066.0,339.6
453,2025-07-14,1084.0,92.95
454,2025-07-14,1022.0,292.77
455,2025-07-14,1073.0,662.62
456,2025-07-14,1099.0,905.8
457,2025-07-14,1072.0,401.09
458,2025-07-14,1019.0,213.02
459,2025-07-14,1028.0,628.01
460,2025-07-14,1031.0,
461,2025-07-14,1089.0,184.84
462,2025-07-14,1028.0,473.71
463,2025-07-14,1044.0,324.14
464,2025-07-14,1086.0,97.12
465,2025-07-14,1031.0,413.8
466,2025-07-14,1072.0,84.02
467,2025-07-14,1005.0,776.88
468,2025-07-14,1025.0,209.65
469,2025-07-14,1086.0,538.21
470,2025-07-14,,556.43
471,2025-07-14,1070.0,443.27
472,2025-07-14,1059.0,346.55
473,2025-07-14,1090.0,242.31
474,2025-07-14,1068.0,448.63
475,2025-07-14,1011.0,233.61
476,2025-07-14,1019.0,459.33
477,2025-07-14,1003.0,94.56
478,2025-07-14,1073.0,127.11
479,2025-07-14,1001.0,283.76
480,2025-07-14,1088.0,128.61
481,2025-07-14,1068.0,932.61
482,2025-07-14,1023.0,917.64
483,2025-07-14,1055.0,236.58
484,2025-07-14,1060.0,493.25
485,2025-07-14,1022.0,808.37
486,2025-07-14,1009.0,315.31
487,2025-07-14,1014.0,579.11
488,2025-07-14,1047.0,155.04
489,2025-07-14,1080.0,77.24
490,2025-07-14,1059.0,328.45
491,2025-07-14,1043.0,155.63
492,2025-07-14,1074.0,668.34
493,2025-07-14,1044.0,259.25
494,2025-07-14,1069.0,560.64
495,2025-07-14,1090.0,883.3
496,2025-07-14,1000.0,254.34
497,2025-07-14,1048.0,290.17
498,2025-07-14,1096.0,991.42
499,2025-07-14,,
500,2025-07-14,1075.0,444.77
