order_id,order_date,customer_id,amount
67,2025-07-11,1073.0,845.86
68,2025-07-11,1050.0,238.28
69,2025-07-11,1015.0,108.39
70,2025-07-11,1003.0,584.36
71,2025-07-11,1078.0,597.65
72,2025-07-11,1084.0,673.58
73,2025-07-11,1081.0,84.56
74,2025-07-11,1099.0,203.13
75,2025-07-11,1090.0,914.24
76,2025-07-11,1013.0,345.39
77,2025-07-11,1084.0,307.09
78,2025-07-11,1073.0,426.96
79,2025-07-11,1003.0,772.79
80,2025-07-11,1046.0,276.64
81,2025-07-11,1033.0,466.07
82,2025-07-11,1064.0,813.23
83,2025-07-11,1076.0,412.22
84,2025-07-11,1024.0,74.2
85,2025-07-11,1020.0,
86,2025-07-11,1003.0,595.43
87,2025-07-11,1056.0,957.85
88,2025-07-11,1068.0,920.66
89,2025-07-11,1036.0,840.42
90,2025-07-11,1082.0,341.25
91,2025-07-11,1037.0,845.17
92,2025-07-11,1040.0,928.51
93,2025-07-11,1014.0,532.6
94,2025-07-11,1010.0,570.18
95,2025-07-11,1010.0,536.29
96,2025-07-11,1018.0,837.63
97,2025-07-11,1030.0,171.33
98,2025-07-11,1020.0,
99,2025-07-11,1062.0,228.82
100,2025-07-11,1039.0,501.66
101,2025-07-11,1068.0,729.11
102,2025-07-11,,878.08
103,2025-07-11,1043.0,
104,2025-07-11,1056.0,164.6
105,2025-07-11,1076.0,789.57
106,2025-07-11,1029.0,
107,2025-07-11,1000.0,840.48
108,2025-07-11,1043.0,636.46
109,2025-07-11,1099.0,295.0
110,2025-07-11,1067.0,623.5
111,2025-07-11,1085.0,818.5
112,2025-07-11,1020.0,554.0
113,2025-07-11,1070.0,46.68
114,2025-07-11,1069.0,768.87
115,2025-07-11,1069.0,156.03
116,2025-07-11,,797.28
117,2025-07-11,1018.0,623.84
118,2025-07-11,1039.0,213.71
119,2025-07-11,1029.0,707.85
120,2025-07-11,1089.0,135.27
121,2025-07-11,1077.0,
122,2025-07-11,1061.0,774.75
123,2025-07-11,1034.0,59.29
124,2025-07-11,1060.0,
125,2025-07-11,1070.0,416.83
126,2025-07-11,1005.0,215.97
127,2025-07-11,1008.0,553.22
128,2025-07-11,1060.0,227.24
129,2025-07-11,1094.0,203.79
130,2025-07-11,1001.0,125.88
131,2025-07-11,1025.0,151.11
132,2025-07-11,1065.0,400.62
133,2025-07-11,1071.0,579.58
134,2025-07-11,1015.0,872.62
135,2025-07-11,1060.0,777.8
136,2025-07-11,1028.0,444.91
137,2025-07-11,1005.0,524.5
138,2025-07-11,1084.0,806.88
139,2025-07-11,1097.0,98.36
140,2025-07-11,1066.0,961.09
141,2025-07-11,1035.0,937.14
142,2025-07-11,1065.0,405.01
143,2025-07-11,1070.0,307.97
144,2025-07-11,1098.0,400.96
145,2025-07-11,1037.0,884.73
146,2025-07-11,1065.0,952.44
147,2025-07-11,1006.0,488.48
148,2025-07-11,1071.0,
149,2025-07-11,1041.0,409.18
150,2025-07-11,1016.0,963.6
151,2025-07-11,1008.0,714.83
152,2025-07-11,1003.0,841.66
153,2025-07-11,1057.0,410.2
154,2025-07-11,1060.0,
155,2025-07-11,1061.0,236.36
156,2025-07-11,1024.0,554.56
157,2025-07-11,1021.0,448.17
158,2025-07-11,1013.0,272.2
159,2025-07-11,1002.0,667.44
160,2025-07-11,1055.0,238.5
161,2025-07-11,1056.0,909.73
162,2025-07-11,1066.0,955.84
163,2025-07-11,1043.0,252.07
164,2025-07-11,,991.38
165,2025-07-11,1087.0,977.7
166,2025-07-11,1097.0,884.88
167,2025-07-11,1051.0,779.62
168,2025-07-11,1041.0,991.35
169,2025-07-11,1076.0,548.02
170,2025-07-11,1005.0,890.36
171,2025-07-11,,598.34
172,2025-07-11,1012.0,412.68
173,2025-07-11,1072.0,174.87
174,2025-07-11,1024.0,135.8
175,2025-07-11,1062.0,82.21
176,2025-07-11,1000.0,817.14
177,2025-07-11,1099.0,795.38
178,2025-07-11,1051.0,858.63
179,2025-07-11,1031.0,906.35
180,2025-07-11,1052.0,801.32
181,2025-07-11,1031.0,647.11
182,2025-07-11,,157.5
183,2025-07-11,1068.0,247.63
184,2025-07-11,1022.0,748.21
185,2025-07-11,1071.0,479.45
186,2025-07-11,1008.0,717.85
187,2025-07-11,1074.0,95.33
188,2025-07-11,1039.0,393.73
189,2025-07-11,1081.0,414.75
190,2025-07-11,1056.0,583.0
191,2025-07-11,1072.0,514.85
192,2025-07-11,1096.0,572.3
193,2025-07-11,1026.0,610.96
194,2025-07-11,1013.0,331.21
195,2025-07-11,1095.0,493.81
196,2025-07-11,1083.0,493.09
197,2025-07-11,1096.0,517.98
198,2025-07-11,1024.0,359.04
199,2025-07-11,1059.0,146.72
200,2025-07-11,1026.0,893.9
201,2025-07-11,1006.0,697.91
202,2025-07-11,,531.49
203,2025-07-11,1020.0,999.74
204,2025-07-11,1066.0,78.17
205,2025-07-11,1073.0,313.13
206,2025-07-11,1085.0,422.23
207,2025-07-11,1019.0,486.87
208,2025-07-11,1067.0,222.17
209,2025-07-11,1002.0,682.45
210,2025-07-11,1002.0,681.82
211,2025-07-11,,371.83
212,2025-07-11,1059.0,426.09
213,2025-07-11,1043.0,661.43
214,2025-07-11,1086.0,
215,2025-07-11,1055.0,211.59
216,2025-07-11,1040.0,366.76
217,2025-07-11,1095.0,171.26
218,2025-07-11,1051.0,441.79
219,2025-07-11,1022.0,629.45
220,2025-07-11,1039.0,712.34
221,2025-07-11,1033.0,858.97
222,2025-07-11,1006.0,94.78
223,2025-07-11,1040.0,454.45
224,2025-07-11,1079.0,
225,2025-07-11,1043.0,606.59
226,2025-07-11,1014.0,864.31
227,2025-07-11,1031.0,370.64
228,2025-07-11,1046.0,
229,2025-07-11,1011.0,497.11
230,2025-07-11,1006.0,215.5
231,2025-07-11,1099.0,133.53
232,2025-07-11,1031.0,515.63
233,2025-07-11,1016.0,649.61
234,2025-07-11,1073.0,976.12
235,2025-07-11,1088.0,333.25
236,2025-07-11,1010.0,406.83
237,2025-07-11,1064.0,144.78
238,2025-07-11,1091.0,87.08
239,2025-07-11,1028.0,298.17
240,2025-07-11,1061.0,816.76
241,2025-07-11,1085.0,430.93
242,2025-07-11,1098.0,491.29
243,2025-07-11,1040.0,633.46
244,2025-07-11,1011.0,138.89
245,2025-07-11,1040.0,713.5
246,2025-07-11,1052.0,845.18
247,2025-07-11,1066.0,849.85
248,2025-07-11,1074.0,
249,2025-07-11,,767.21
250,2025-07-11,1024.0,496.93
251,2025-07-11,1065.0,954.93
252,2025-07-11,1056.0,112.93
253,2025-07-11,1077.0,682.71
254,2025-07-11,1050.0,23.84
255,2025-07-11,1040.0,932.34
256,2025-07-11,1020.0,28.86
257,2025-07-11,1011.0,128.61
258,2025-07-11,1096.0,
259,2025-07-11,,565.81
260,2025-07-11,1068.0,985.63
261,2025-07-11,1078.0,497.13
262,2025-07-11,1092.0,366.0
263,2025-07-11,1081.0,634.3
264,2025-07-11,1095.0,458.17
265,2025-07-11,1024.0,80.02
266,2025-07-11,1078.0,623.95
267,2025-07-11,,96.3
268,2025-07-11,1069.0,424.19
269,2025-07-11,1044.0,
270,2025-07-11,1093.0,316.18
271,2025-07-11,1031.0,577.81
272,2025-07-11,1017.0,204.15
273,2025-07-11,1065.0,
274,2025-07-11,1099.0,601.59
275,2025-07-11,1006.0,885.18
276,2025-07-11,1096.0,900.78
277,2025-07-11,1038.0,810.07
278,2025-07-11,1036.0,942.0
279,2025-07-11,1084.0,241.37
280,2025-07-11,1082.0,212.7
281,2025-07-11,1020.0,806.72
282,2025-07-11,1069.0,164.39
283,2025-07-11,1050.0,561.87
284,2025-07-11,1038.0,464.18
285,2025-07-11,1056.0,205.59
286,2025-07-11,1006.0,542.22
287,2025-07-11,1002.0,283.91
288,2025-07-11,1091.0,
289,2025-07-11,1091.0,543.39
290,2025-07-11,1067.0,154.71
291,2025-07-11,1002.0,283.15
292,2025-07-11,,324.36
293,2025-07-11,1037.0,272.71
294,2025-07-11,1068.0,616.41
295,2025-07-11,1045.0,996.65
296,2025-07-11,1071.0,745.34
297,2025-07-11,1028.0,877.2
298,2025-07-11,1030.0,762.0
299,2025-07-11,1019.0,564.69
300,2025-07-11,1081.0,109.39
301,2025-07-11,1004.0,346.71
302,2025-07-11,1044.0,345.2
303,2025-07-11,1085.0,242.99
304,2025-07-11,1070.0,73.59
305,2025-07-11,1025.0,390.84
306,2025-07-11,1035.0,390.26
307,2025-07-11,1075.0,174.73
308,2025-07-11,1018.0,885.8
309,2025-07-11,1033.0,656.18
310,2025-07-11,1058.0,144.03
311,2025-07-11,1075.0,940.49
312,2025-07-11,1008.0,880.55
313,2025-07-11,1010.0,771.44
314,2025-07-11,1022.0,66.26
315,2025-07-11,1069.0,679.35
316,2025-07-11,1079.0,605.47
317,2025-07-11,1098.0,252.22
318,2025-07-11,1062.0,946.11
319,2025-07-11,1023.0,716.36
320,2025-07-11,1042.0,615.07
321,2025-07-11,1075.0,975.55
322,2025-07-11,1006.0,847.82
323,2025-07-11,1023.0,
324,2025-07-11,1016.0,784.25
325,2025-07-11,1020.0,614.32
326,2025-07-11,1001.0,633.14
327,2025-07-11,1060.0,476.43
328,2025-07-11,1051.0,739.26
329,2025-07-11,1099.0,972.11
330,2025-07-11,1003.0,452.9
331,2025-07-11,1078.0,504.01
332,2025-07-11,1043.0,989.29
333,2025-07-11,1065.0,841.84
334,2025-07-11,1008.0,982.74
335,2025-07-11,1077.0,961.16
336,2025-07-11,1019.0,
337,2025-07-11,1069.0,506.16
338,2025-07-11,,
339,2025-07-11,1062.0,
340,2025-07-11,1013.0,159.53
341,2025-07-11,1055.0,448.87
342,2025-07-11,1073.0,618.99
343,2025-07-11,,102.04
344,2025-07-11,1002.0,
345,2025-07-11,,806.25
346,2025-07-11,1041.0,544.17
347,2025-07-11,1033.0,302.03
348,2025-07-11,1004.0,107.07
349,2025-07-11,1082.0,935.06
350,2025-07-11,1028.0,526.11
351,2025-07-11,1035.0,652.81
352,2025-07-11,1075.0,844.4
353,2025-07-11,1084.0,243.91
354,2025-07-11,,523.8
355,2025-07-11,1048.0,397.61
356,2025-07-11,1022.0,414.98
357,2025-07-11,1043.0,626.22
358,2025-07-11,1084.0,705.13
359,2025-07-11,,153.34
360,2025-07-11,1077.0,751.23
361,2025-07-11,1036.0,209.42
362,2025-07-11,1025.0,383.15
363,2025-07-11,1095.0,517.96
364,2025-07-11,1044.0,553.4
365,2025-07-11,1050.0,247.24
366,2025-07-11,1076.0,233.11
367,2025-07-11,1046.0,919.02
368,2025-07-11,1099.0,811.46
369,2025-07-11,1001.0,226.79
370,2025-07-11,1034.0,336.48
371,2025-07-11,,
372,2025-07-11,1024.0,
373,2025-07-11,1079.0,526.58
374,2025-07-11,1084.0,764.74
375,2025-07-11,1046.0,840.37
376,2025-07-11,1031.0,111.58
377,2025-07-11,1039.0,11.65
378,2025-07-11,1094.0,226.78
379,2025-07-11,1060.0,128.01
380,2025-07-11,1068.0,683.18
381,2025-07-11,1067.0,628.8
382,2025-07-11,1046.0,720.59
383,2025-07-11,1000.0,802.59
384,2025-07-11,1080.0,
385,2025-07-11,1020.0,346.77
386,2025-07-11,1004.0,679.25
387,2025-07-11,1001.0,536.84
388,2025-07-11,1039.0,516.82
389,2025-07-11,1065.0,100.43
390,2025-07-11,1074.0,691.22
391,2025-07-11,1023.0,918.68
392,2025-07-11,1033.0,641.09
393,2025-07-11,1061.0,660.12
394,2025-07-11,1081.0,667.84
395,2025-07-11,1045.0,47.09
396,2025-07-11,1098.0,595.63
397,2025-07-11,1062.0,168.13
398,2025-07-11,1088.0,
399,2025-07-11,1036.0,341.32
400,2025-07-11,1037.0,576.7
401,2025-07-11,1004.0,828.46
402,2025-07-11,1032.0,29.38
403,2025-07-11,1000.0,256.37
404,2025-07-11,1082.0,203.82
405,2025-07-11,1040.0,414.45
406,2025-07-11,1070.0,998.36
407,2025-07-11,1003.0,821.42
408,2025-07-11,1090.0,815.06
409,2025-07-11,1028.0,937.16
410,2025-07-11,1046.0,311.3
411,2025-07-11,1006.0,554.67
412,2025-07-11,1063.0,713.56
413,2025-07-11,1097.0,188.77
414,2025-07-11,1037.0,357.41
415,2025-07-11,1016.0,880.33
416,2025-07-11,1009.0,217.53
417,2025-07-11,1067.0,420.52
418,2025-07-11,1079.0,14.96
419,2025-07-11,1008.0,67.99
420,2025-07-11,1025.0,396.15
421,2025-07-11,1027.0,23.78
422,2025-07-11,1025.0,766.56
423,2025-07-11,1088.0,986.28
424,2025-07-11,1064.0,979.79
425,2025-07-11,1021.0,938.64
426,2025-07-11,1021.0,978.22
427,2025-07-11,1096.0,961.7
428,2025-07-11,1038.0,767.95
429,2025-07-11,1026.0,346.2
430,2025-07-11,1025.0,344.53
431,2025-07-11,1033.0,410.28
432,2025-07-11,1034.0,96.64
433,2025-07-11,1057.0,884.65
434,2025-07-11,1078.0,415.09
435,2025-07-11,1067.0,112.23
436,2025-07-11,1003.0,
437,2025-07-11,,446.14
438,2025-07-11,1003.0,89.23
439,2025-07-11,1047.0,106.69
440,2025-07-11,1037.0,585.02
441,2025-07-11,1071.0,931.44
442,2025-07-11,1009.0,864.95
443,2025-07-11,1057.0,55.8
444,2025-07-11,1029.0,679.28
445,2025-07-11,1032.0,68.84
446,2025-07-11,1077.0,716.05
447,2025-07-11,1036.0,490.02
448,2025-07-11,1026.0,837.25
449,2025-07-11,1048.0,262.31
450,2025-07-11,1034.0,25.11
451,2025-07-11,1043.0,328.57
452,2025-07-11,1037.0,957.53
453,2025-07-11,1016.0,
454,2025-07-11,1074.0,913.15
455,2025-07-11,1047.0,809.54
456,2025-07-11,1060.0,688.93
457,2025-07-11,1012.0,608.6
458,2025-07-11,1080.0,709.5
459,2025-07-11,1039.0,41.81
460,2025-07-11,1096.0,967.06
461,2025-07-11,1001.0,917.49
462,2025-07-11,1097.0,461.58
463,2025-07-11,1090.0,633.92
464,2025-07-11,1045.0,708.82
465,2025-07-11,1087.0,249.6
466,2025-07-11,1014.0,616.04
467,2025-07-11,1050.0,231.58
468,2025-07-11,1069.0,471.56
469,2025-07-11,1041.0,221.3
470,2025-07-11,1091.0,165.93
471,2025-07-11,1052.0,600.73
472,2025-07-11,1021.0,326.23
473,2025-07-11,1058.0,459.71
474,2025-07-11,1021.0,893.92
475,2025-07-11,1093.0,665.96
476,2025-07-11,1045.0,75.16
477,2025-07-11,1047.0,508.54
478,2025-07-11,1056.0,730.16
479,2025-07-11,1028.0,879.99
480,2025-07-11,1000.0,23.53
481,2025-07-11,1070.0,
482,2025-07-11,1026.0,332.78
483,2025-07-11,1037.0,829.15
484,2025-07-11,1078.0,388.2
485,2025-07-11,1039.0,272.96
486,2025-07-11,1015.0,689.34
487,2025-07-11,1007.0,407.37
488,2025-07-11,1091.0,20.69
489,2025-07-11,1088.0,685.17
490,2025-07-11,1013.0,390.88
491,2025-07-11,1059.0,284.11
492,2025-07-11,1000.0,946.49
493,2025-07-11,1004.0,146.81
494,2025-07-11,1015.0,981.69
495,2025-07-11,1034.0,508.72
496,2025-07-11,1013.0,222.74
497,2025-07-11,1045.0,122.81
498,2025-07-11,1007.0,511.64
499,2025-07-11,1025.0,549.45
500,2025-07-11,1088.0,302.69
